food_commodity_group,food_commodity_typology,food_commodity_item,carbon_footprint_,publication_year,country,region,wfp
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,1.3023,2011.0,Latvia,E Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,1.4498,2010.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,1.9454,2011.0,Lithuania,E Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.0044,2011.0,Slovakia,E Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.1224,2011.0,UK,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.1814,2004.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.205,2009.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.205,2009.0,UK,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.2286,2011.0,Austria,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.2522,2011.0,Slovenia,E Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.2522,2011.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.264,2009.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.291441861,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.318883721,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.323,2009.0,Germany,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.3574,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.3584,2011.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.3879,2011.0,Poland,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.428651163,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.4764,2011.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.4764,2004.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.5,2009.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.510976744,2014.0,France (Corsica),Mediterranean area,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.5354,2011.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.565860465,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.5944,2011.0,Bulgaria,E Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.5944,2011.0,Czech republic,E Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.5944,2005.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.607023256,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.6534,2004.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.677,2009.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.679622222,2008.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.6829,2009.0,UK,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.7124,2011.0,Ireland,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.7124,2011.0,Romania,E Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.7124,2008.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.736,2009.0,UK,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.7596,2009.0,World,World,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.812837209,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.8894,2012.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.8894,2005.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.94,2014.0,Canada (west),N America,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,2.94,2011.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.0074,2011.0,Belgium,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.04,2014.0,Canada (east),N America,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.046093023,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.0664,2005.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.0664,2011.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.073534884,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.09,2009.0,Germany,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.100976744,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.1254,2009.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.1574,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.2139,2011.0,Germany,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.227209303,2012.0,EU 27,Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.24,2011.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.24,2011.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.3024,2014.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.3024,2014.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.3319,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.36,2013.0,Germany,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.3614,2006.0,UK,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.413587629,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.43027907,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.433023256,2012.0,EU 27,Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.444,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.4794,2011.0,Hungary,E Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.515348837,2010.0,USA,N America,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.535237113,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.54,2011.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.581209303,2014.0,France (Corsica),Mediterranean area,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.581209303,2012.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.597674418,2010.0,USA,N America,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.64,2015.0,Brazil,S America,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.654130769,2009.0,UK,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.6564,2011.0,Estonia,E Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.6574,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.658698701,2013.0,N America,N America,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.664535969,2009.0,UK,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.682012403,2009.0,UK,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.6859,1998.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.690976744,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.7154,2012.0,Finland,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.71771134,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.732139535,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.74,2007.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.771997815,2009.0,UK,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.7744,2011.0,Australia,Oceania,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.787023256,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.798,2009.0,UK,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.798,2009.0,UK,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.814465116,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.827195876,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.8334,2006.0,UK,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.9042,2011.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.910511628,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.937953488,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.9514,2012.0,Japan,Asia,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.9691,2011.0,Finland,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.9809,2011.0,Portugal,Mediterranean area,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,3.981860465,2010.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.041815584,2013.0,E Europe,E Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.119069768,2010.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.3054,2011.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.324883721,2010.0,USA,N America,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.377023256,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.5709,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.6004,2005.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.651441861,2014.0,France (Corsica),Mediterranean area,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.654802597,2013.0,Asia (east and south-east),Asia,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.667906977,2010.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.6889,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.736511628,2010.0,USA,N America,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.7479,2010.0,USA,N America,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.8069,2011.0,Greece,Mediterranean area,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.8574,2012.0,Europe,Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,4.901162791,2012.0,EU 27,Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,5.024376744,2012.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,5.0429,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,5.0574,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,5.0901,2013.0,USA,N America,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,5.114542857,2013.0,W Europe,W Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,5.2494,2005.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,5.255162791,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,5.273,2016.0,Spain,Mediterranean Area,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,5.3574,2010.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,5.5574,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,5.6574,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,6.105860467,2014.0,France (Corsica),Mediterranean area,0
ANIMAL HUSBANDRY,PORK MEAT WITH BONE,PORK WITH BONE,7.0574,2013.0,S America (Latin America and Caribean),S America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,1.05974026,2011.0,Latvia,E Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,1.709090909,2011.0,Lithuania,E Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,1.838961039,2011.0,Bulgaria,E Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,1.973116883,2010.0,Brazil,S America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.254545455,2011.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.293506494,2011.0,Belgium,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.293506494,2011.0,Czech republic,E Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.358441558,2011.0,Romania,E Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.462337662,2011.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.5,2009.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.54025974,2011.0,Austria,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.54025974,2011.0,Slovakia,E Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.594545455,2012.0,Australia,Oceania,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.6,2009.0,UK,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.637407407,2009.0,Canada (east),N America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.672467532,2014.0,brazil,S America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.692962963,2009.0,Canada (west),N America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.7,2008.0,USA,N America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.709090909,2011.0,France,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.735064935,2011.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.74,2014.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.74,2014.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.748518519,2009.0,Canada (west),N America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.765324675,2010.0,Brazil,S America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.774025974,2011.0,denmark,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.777777778,2008.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.812987013,2011.0,UK,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.84,2009.0,UK,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.85962963,2009.0,Canada (east),N America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.9,2011.0,Australia,Oceania,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.95,2009.0,Europe,Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.960526316,2008.0,Brazil,S America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.973116883,2010.0,France,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,2.984155844,2012.0,Australia,Oceania,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.090909091,2012.0,Australia,Oceania,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.137662338,2011.0,Portugal,Mediterranean area,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.14,2011.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.2,2008.0,Finland,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.246753247,2014.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.256883117,2010.0,Brazil,S America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.276953738,2011.0,USA,N America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.282467532,2013.0,Reunion Island,S Africa,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.332467532,2011.0,Ireland,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.34,2008.0,World,World,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.44,2013.0,USA,N America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.446,2013.0,Australia,Oceania,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.501298701,2011.0,Hungary,E Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.596493506,2010.0,France,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.6,2012.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.646493506,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.707,2013.0,Australia,Oceania,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.711428571,2014.0,Brazil,S America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.722077922,2011.0,Germany,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.787012987,2011.0,Greece,Mediterranean area,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.787012987,2011.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,3.854285714,2012.0,Australia,Oceania,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.05,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.081818182,2013.0,Reunion Island,S Africa,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.176623377,2011.0,Poland,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.176623377,2011.0,Slovenia,E Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.202597403,2011.0,Finland,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.256883117,2012.0,France,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.263157895,2008.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.26987013,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.415584416,2013.0,E Europe,E Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.55,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.55,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.55,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.6,2010.0,UK,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.616666667,2012.0,France,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,4.616666667,2013.0,Australia,Oceania,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.1,2010.0,UK,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.15,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.27,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.351111111,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.360779221,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.36962963,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.55,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.584415584,2013.0,N America,N America,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.7,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.71,2012.0,Japan,Asia,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.8,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.8,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.87,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,5.925185185,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,6.0,2012.0,Japan,Asia,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,6.11037037,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,POULTRY BONE FREE MEAT,CHICKEN BONE FREE MEAT,6.24,2006.0,UK,N Europe,0
